time,gFx,gFy,gFz,gFTotal
0.01853799819946289,-0.0611572265625,-0.0250396728515625,-0.9989776611328125,1.001
0.02972888946533203,-0.0647735595703125,-0.02606201171875,-1.005889892578125,1.008
0.030256032943725586,-0.0647735595703125,-0.02606201171875,-1.005889892578125,1.008
0.04234600067138672,-0.070892333984375,-0.029815673828125,-1.0119781494140625,1.015
0.04915618896484375,-0.0774383544921875,-0.033843994140625,-1.015411376953125,1.019
0.05928802490234375,-0.075347900390625,-0.031402587890625,-1.0019073486328125,1.005
0.06919193267822266,-0.068450927734375,-0.02630615234375,-0.998931884765625,1.002
0.0798959732055664,-0.0632171630859375,-0.0214080810546875,-1.0051116943359375,1.007
0.08977413177490234,-0.0582733154296875,-0.0189666748046875,-1.008026123046875,1.01
0.10278606414794922,-0.0581817626953125,-0.01806640625,-1.0043792724609375,1.006
0.1160430908203125,-0.0608978271484375,-0.0182037353515625,-0.994873046875,0.997
0.12966489791870117,-0.0631561279296875,-0.019012451171875,-0.9917144775390625,0.994
0.13211703300476074,-0.0651702880859375,-0.0207061767578125,-0.9986572265625,1.001
0.1427600383758545,-0.0697174072265625,-0.0201263427734375,-1.0125732421875,1.015
0.15262603759765625,-0.06787109375,-0.01898193359375,-1.013946533203125,1.016
0.16305208206176758,-0.0617218017578125,-0.0195159912109375,-1.0107574462890625,1.013
0.17325687408447266,-0.0522308349609375,-0.02288818359375,-1.0083770751953125,1.01
0.1830291748046875,-0.0463104248046875,-0.0256195068359375,-1.0085296630859375,1.01
0.19310712814331055,-0.0403594970703125,-0.026275634765625,-1.011505126953125,1.013
0.20382213592529297,-0.0368499755859375,-0.02288818359375,-1.0095367431640625,1.01
0.21650099754333496,-0.0395660400390625,-0.01861572265625,-1.0054473876953125,1.006
0.2322831153869629,-0.0550537109375,-0.01788330078125,-1.001708984375,1.003
0.23537206649780273,-0.0550537109375,-0.01788330078125,-1.001708984375,1.003
0.24266719818115234,-0.06341552734375,-0.0183563232421875,-0.999908447265625,1.002
0.2532830238342285,-0.0699615478515625,-0.0229034423828125,-1.002197265625,1.005
0.2628898620605469,-0.072479248046875,-0.0276031494140625,-1.001190185546875,1.004
0.2734661102294922,-0.0726318359375,-0.029296875,-1.0030364990234375,1.006
0.2838621139526367,-0.0699310302734375,-0.0287017822265625,-1.00433349609375,1.007
0.2939419746398926,-0.0714874267578125,-0.0256805419921875,-1.0092620849609375,1.012
0.30411386489868164,-0.0752105712890625,-0.0182342529296875,-1.002685546875,1.006
0.31647205352783203,-0.0780181884765625,-0.0106964111328125,-0.9953460693359375,0.998
0.33223485946655273,-0.07794189453125,-0.0090179443359375,-1.002777099609375,1.006
0.33449506759643555,-0.071685791015625,-0.0130462646484375,-1.0112762451171875,1.014
0.3435521125793457,-0.0633544921875,-0.0166168212890625,-1.010650634765625,1.013
0.35344409942626953,-0.056304931640625,-0.0184478759765625,-1.009979248046875,1.012
0.3638570308685303,-0.052459716796875,-0.0205078125,-1.008514404296875,1.01
0.37377309799194336,-0.04827880859375,-0.023345947265625,-1.00616455078125,1.008
0.3862619400024414,-0.045013427734375,-0.0245513916015625,-1.014678955078125,1.016
0.3942289352416992,-0.043426513671875,-0.0250244140625,-1.0188751220703125,1.02
0.4052760601043701,-0.042572021484375,-0.0243682861328125,-1.0123748779296875,1.014
0.43415403366088867,-0.051361083984375,-0.021514892578125,-0.9898529052734375,0.991
0.4346909523010254,-0.051361083984375,-0.021514892578125,-0.9898529052734375,0.991
0.43517112731933594,-0.051361083984375,-0.021514892578125,-0.9898529052734375,0.991
0.4439201354980469,-0.0554656982421875,-0.0259552001953125,-0.9998016357421875,1.002
0.4562380313873291,-0.063507080078125,-0.03070068359375,-1.0081634521484375,1.011
0.46408987045288086,-0.076324462890625,-0.032958984375,-1.01397705078125,1.017
0.4745359420776367,-0.08880615234375,-0.03253173828125,-1.0087127685546875,1.013
0.4862689971923828,-0.097625732421875,-0.033599853515625,-1.004364013671875,1.01
0.49453306198120117,-0.0967559814453125,-0.0370635986328125,-1.0039825439453125,1.009
0.5060501098632812,-0.0879058837890625,-0.040679931640625,-1.0148773193359375,1.019
0.5345602035522461,-0.0484161376953125,-0.0299530029296875,-1.0106201171875,1.012
0.535128116607666,-0.0484161376953125,-0.0299530029296875,-1.0106201171875,1.012
0.535667896270752,-0.0484161376953125,-0.0299530029296875,-1.0106201171875,1.012
0.5443720817565918,-0.040435791015625,-0.0271148681640625,-1.0156097412109375,1.017
0.5559091567993164,-0.038238525390625,-0.027557373046875,-1.0303497314453125,1.031
0.5647258758544922,-0.0442352294921875,-0.0329742431640625,-1.039276123046875,1.041
0.5754570960998535,-0.05377197265625,-0.04052734375,-1.037017822265625,1.039
0.5865669250488281,-0.06427001953125,-0.0464935302734375,-1.0296630859375,1.033
0.5952849388122559,-0.0706939697265625,-0.0401611328125,-1.00518798828125,1.008
0.6054930686950684,-0.0721588134765625,-0.020843505859375,-0.988922119140625,0.992
0.6323790550231934,-0.0752716064453125,-0.0048065185546875,-1.0325469970703125,1.035
0.6329669952392578,-0.0752716064453125,-0.0048065185546875,-1.0325469970703125,1.035
0.6351010799407959,-0.061126708984375,-0.0085296630859375,-1.0362396240234375,1.038
0.6449170112609863,-0.0298004150390625,-0.013702392578125,-1.0236968994140625,1.024
0.655083179473877,0.0077667236328125,-0.0158233642578125,-1.012054443359375,1.012
0.6651229858398438,0.0390625,-0.0092926025390625,-0.9984893798828125,0.999
0.6751852035522461,0.0596771240234375,-0.000732421875,-1.0025482177734375,1.004
0.6859080791473389,0.0684967041015625,0.004638671875,-1.0249481201171875,1.027
0.6957669258117676,0.066314697265625,0.00341796875,-1.05987548828125,1.062
0.7066102027893066,0.0579681396484375,-0.0079803466796875,-1.079193115234375,1.081
0.7345609664916992,0.0180511474609375,-0.0452880859375,-0.9314422607421875,0.933
0.7354509830474854,0.0180511474609375,-0.0452880859375,-0.9314422607421875,0.933
0.7370359897613525,0.0180511474609375,-0.0452880859375,-0.9314422607421875,0.933
0.7452530860900879,0.0003662109375,-0.0575408935546875,-0.9099884033203125,0.912
0.7561089992523193,-0.02154541015625,-0.067596435546875,-0.944091796875,0.947
0.7657699584960938,-0.047821044921875,-0.06988525390625,-0.9964447021484375,1.0
0.7761960029602051,-0.07647705078125,-0.06500244140625,-1.0397796630859375,1.045
0.7868819236755371,-0.11053466796875,-0.0591583251953125,-1.0547027587890625,1.062
0.7964379787445068,-0.1504669189453125,-0.0572509765625,-1.047271728515625,1.06
0.8058910369873047,-0.1807098388671875,-0.0623779296875,-1.0309295654296875,1.049
0.8306479454040527,-0.1757049560546875,-0.073516845703125,-0.9798431396484375,0.998
0.831247091293335,-0.1757049560546875,-0.073516845703125,-0.9798431396484375,0.998
0.8357319831848145,-0.1463623046875,-0.0687713623046875,-0.93756103515625,0.951
0.8464221954345703,-0.1145782470703125,-0.0611114501953125,-0.94287109375,0.952
0.8562788963317871,-0.086395263671875,-0.0609588623046875,-0.9788818359375,0.985
0.8667330741882324,-0.066375732421875,-0.0604095458984375,-1.0040130615234375,1.008
0.8766810894012451,-0.0584869384765625,-0.05499267578125,-1.02105712890625,1.024
0.886660099029541,-0.0611114501953125,-0.0514984130859375,-1.0269012451171875,1.03
0.8972020149230957,-0.06622314453125,-0.050537109375,-1.00628662109375,1.01
0.9073560237884521,-0.0763092041015625,-0.0573272705078125,-0.99127197265625,0.996
0.938277006149292,-0.1218109130859375,-0.093719482421875,-0.9890899658203125,1.001
0.9388470649719238,-0.1218109130859375,-0.093719482421875,-0.9890899658203125,1.001
0.9393281936645508,-0.1218109130859375,-0.093719482421875,-0.9890899658203125,1.001
0.9458708763122559,-0.1205902099609375,-0.09918212890625,-0.9827117919921875,0.995
0.9564318656921387,-0.1053619384765625,-0.09295654296875,-0.972381591796875,0.982
0.9663660526275635,-0.0908050537109375,-0.08062744140625,-0.9931488037109375,1.001
0.9770479202270508,-0.072235107421875,-0.0774078369140625,-1.0219879150390625,1.027
0.9873650074005127,-0.0498504638671875,-0.0701904296875,-1.0250701904296875,1.029
0.9971370697021484,-0.03790283203125,-0.06097412109375,-1.019317626953125,1.022
1.0084280967712402,-0.0449371337890625,-0.0617218017578125,-1.01165771484375,1.015
1.036074161529541,-0.09014892578125,-0.0905609130859375,-0.9957275390625,1.004
1.0370759963989258,-0.09014892578125,-0.0905609130859375,-0.9957275390625,1.004
1.0388870239257812,-0.09014892578125,-0.0905609130859375,-0.9957275390625,1.004
1.0465121269226074,-0.0874481201171875,-0.0935211181640625,-0.98345947265625,0.992
1.0571141242980957,-0.088653564453125,-0.095184326171875,-0.9771728515625,0.986
1.0668470859527588,-0.0920257568359375,-0.0987396240234375,-0.97979736328125,0.989
1.0778532028198242,-0.1000518798828125,-0.09674072265625,-0.988372802734375,0.998
1.0879170894622803,-0.1168670654296875,-0.087615966796875,-0.9853515625,0.996
