time,gFx,gFy,gFz,gFTotal
0.008222103118896484,0.1949005126953125,0.08673095703125,-0.9717559814453125,0.995
0.018849849700927734,0.1950531005859375,0.0883331298828125,-0.9753265380859375,0.999
0.028956890106201172,0.197418212890625,0.0891876220703125,-0.9809722900390625,1.005
0.04118013381958008,0.1948699951171875,0.08984375,-0.982330322265625,1.005
0.04860091209411621,0.194244384765625,0.0890960693359375,-0.9806671142578125,1.004
0.06482505798339844,0.1930389404296875,0.09027099609375,-0.9860687255859375,1.009
0.06772089004516602,0.1938934326171875,0.0966949462890625,-0.988922119140625,1.012
0.0788869857788086,0.1951751708984375,0.101226806640625,-0.9965972900390625,1.021
0.08858394622802734,0.1940765380859375,0.101287841796875,-0.9991455078125,1.023
0.09908199310302734,0.191192626953125,0.09716796875,-0.991119384765625,1.014
0.10911798477172852,0.19024658203125,0.092315673828125,-0.9811859130859375,1.004
0.12085103988647461,0.1913909912109375,0.09075927734375,-0.9723663330078125,0.995
0.12944602966308594,0.1940765380859375,0.0930023193359375,-0.969818115234375,0.993
0.14302682876586914,0.1951446533203125,0.0927581787109375,-0.973724365234375,0.997
0.14953088760375977,0.197601318359375,0.092620849609375,-0.9829864501953125,1.007
0.1652510166168213,0.1988372802734375,0.0940093994140625,-0.993072509765625,1.017
0.16835689544677734,0.19561767578125,0.095947265625,-0.998809814453125,1.022
0.17900705337524414,0.1902923583984375,0.0955810546875,-0.99871826171875,1.021
0.18912100791931152,0.185028076171875,0.09356689453125,-0.99383544921875,1.015
0.1991291046142578,0.1841278076171875,0.092498779296875,-0.9888153076171875,1.01
0.20978093147277832,0.1862640380859375,0.093292236328125,-0.98492431640625,1.007
0.22028207778930664,0.18951416015625,0.0944061279296875,-0.981414794921875,1.004
0.22898101806640625,0.190948486328125,0.0941314697265625,-0.9808502197265625,1.004
0.2423689365386963,0.1920013427734375,0.0944061279296875,-0.98028564453125,1.003
0.24934697151184082,0.19451904296875,0.0940399169921875,-0.982635498046875,1.006
0.26392412185668945,0.1979827880859375,0.094207763671875,-0.9839019775390625,1.008
0.2687840461730957,0.2008819580078125,0.0953826904296875,-0.9863433837890625,1.011
0.27956104278564453,0.2036590576171875,0.0977630615234375,-0.9870758056640625,1.013
0.28960704803466797,0.20361328125,0.099395751953125,-0.988372802734375,1.014
0.2998049259185791,0.2017669677734375,0.100830078125,-0.990509033203125,1.016
0.31020212173461914,0.1995849609375,0.1020660400390625,-0.9932708740234375,1.018
0.31946301460266113,0.1964111328125,0.1020355224609375,-0.9930419921875,1.017
0.3306851387023926,0.1929779052734375,0.0996856689453125,-0.9922027587890625,1.016
0.343796968460083,0.1902923583984375,0.0973358154296875,-0.990875244140625,1.014
0.35036396980285645,0.1871185302734375,0.0953521728515625,-0.988616943359375,1.011
0.3645799160003662,0.18524169921875,0.09490966796875,-0.987823486328125,1.01
0.36933183670043945,0.1833343505859375,0.0930938720703125,-0.98785400390625,1.009
0.3792839050292969,0.182830810546875,0.0931549072265625,-0.9841766357421875,1.005
0.3901059627532959,0.18194580078125,0.092529296875,-0.978179931640625,0.999
0.4003329277038574,0.1819000244140625,0.0888519287109375,-0.9766387939453125,0.997
0.41028881072998047,0.184844970703125,0.0892791748046875,-0.97796630859375,0.999
0.42071104049682617,0.1890716552734375,0.09197998046875,-0.9785003662109375,1.001
0.43099498748779297,0.191741943359375,0.0956268310546875,-0.9816436767578125,1.005
0.44454193115234375,0.1944122314453125,0.099700927734375,-0.9831695556640625,1.007
0.45134782791137695,0.1988983154296875,0.0981597900390625,-0.984130859375,1.009
0.46744799613952637,0.2020111083984375,0.0949249267578125,-0.98345947265625,1.008
0.4698619842529297,0.204803466796875,0.0947723388671875,-0.9874725341796875,1.013
0.47998905181884766,0.2039642333984375,0.0960540771484375,-0.9889068603515625,1.014
0.4908149242401123,0.20037841796875,0.0973052978515625,-0.99005126953125,1.015
0.5004839897155762,0.1926422119140625,0.0982666015625,-0.9912109375,1.015
0.5109128952026367,0.187530517578125,0.09661865234375,-0.9915313720703125,1.014
0.5213251113891602,0.1835479736328125,0.093353271484375,-0.9906768798828125,1.012
0.531217098236084,0.1800689697265625,0.091705322265625,-0.985260009765625,1.006
0.544173002243042,0.1788482666015625,0.0896759033203125,-0.979644775390625,1.0
0.550696849822998,0.1790924072265625,0.09014892578125,-0.975128173828125,0.996
0.5661511421203613,0.1813812255859375,0.0918426513671875,-0.9764862060546875,0.997
0.5704269409179688,0.1850128173828125,0.096466064453125,-0.9817657470703125,1.004
0.580690860748291,0.1899566650390625,0.1010284423828125,-0.9884185791015625,1.012
0.5906879901885986,0.194610595703125,0.1031951904296875,-0.9933013916015625,1.017
0.6013669967651367,0.19598388671875,0.1033935546875,-0.9935302734375,1.018
0.6113319396972656,0.1975250244140625,0.1026458740234375,-0.9925079345703125,1.017
0.6222329139709473,0.1965484619140625,0.1000823974609375,-0.989776611328125,1.014
0.6318309307098389,0.1951446533203125,0.099029541015625,-0.9871368408203125,1.011
0.6450669765472412,0.1931915283203125,0.09619140625,-0.986572265625,1.01
0.6515130996704102,0.19012451171875,0.0955352783203125,-0.98675537109375,1.009
0.6668248176574707,0.1882171630859375,0.0962066650390625,-0.985382080078125,1.008
0.6707890033721924,0.186553955078125,0.09649658203125,-0.9860687255859375,1.008
0.6814708709716797,0.185577392578125,0.096466064453125,-0.9852294921875,1.007
0.6908531188964844,0.184234619140625,0.0964813232421875,-0.9844970703125,1.006
0.7014789581298828,0.186187744140625,0.0966033935546875,-0.985748291015625,1.008
0.7112770080566406,0.1879425048828125,0.0974578857421875,-0.9859161376953125,1.008
0.721904993057251,0.188995361328125,0.0969390869140625,-0.987060546875,1.01
0.7315099239349365,0.1903228759765625,0.097808837890625,-0.98724365234375,1.01
0.7450859546661377,0.192230224609375,0.096221923828125,-0.98663330078125,1.01
0.7527430057525635,0.1918182373046875,0.0968475341796875,-0.986083984375,1.009
0.7688851356506348,0.1910858154296875,0.0969696044921875,-0.98443603515625,1.007
0.771373987197876,0.1904144287109375,0.0977783203125,-0.986572265625,1.01
0.7813048362731934,0.19049072265625,0.097412109375,-0.98779296875,1.011
0.7916419506072998,0.1900787353515625,0.098175048828125,-0.988189697265625,1.011
0.801826000213623,0.189178466796875,0.09716796875,-0.9884033203125,1.011
0.811762809753418,0.1885223388671875,0.0975799560546875,-0.9872589111328125,1.01
0.8224658966064453,0.1900482177734375,0.09765625,-0.986236572265625,1.009
0.8321881294250488,0.1896209716796875,0.097015380859375,-0.9842071533203125,1.007
0.844843864440918,0.1897430419921875,0.096771240234375,-0.9836578369140625,1.006
0.8666269779205322,0.1908111572265625,0.0935211181640625,-0.990692138671875,1.013
0.8676109313964844,0.1908111572265625,0.0935211181640625,-0.990692138671875,1.013
0.8718390464782715,0.1892852783203125,0.0943756103515625,-0.990203857421875,1.013
0.8823161125183105,0.1888580322265625,0.09619140625,-0.9873199462890625,1.01
0.8927440643310547,0.186126708984375,0.097991943359375,-0.9845123291015625,1.007
